dates,tcc,uas,vas,tas,tdps,rsds,rlds,tp
1993-05-01,0.800814948654175,0.465898854980466,4.78532135620117,3.9331537817383,1.46071369628908,190.692284876292,291.860756761274,11.5431858825684
1993-05-02,0.890612185440064,-3.17476438842773,1.61829030273437,4.99488935058596,2.12808123046877,156.319687079154,285.029861862046,7.20765548706056
1993-05-03,0.501848193817139,1.39088077270507,4.75956205688476,4.60158699218752,1.68993875244143,232.706043835592,254.651786392169,0.326451873779297
1993-05-04,0.253054946212769,0.322240664062501,0.649019696044924,5.54458990966799,-0.40357121337889,267.198800405248,255.999646539945,0.000733795166015625
1993-05-05,0.67498178565979,-2.86028701416015,-1.23872397827148,8.01255018310549,-0.368539570312483,56.273830028642,312.580518119767,15.4540180969238
1993-05-06,0.909176425170899,-0.910645729980468,0.436891971435545,4.48875858398439,2.87726000000002,104.539395024342,312.023756241673,8.74047790527344
1993-05-07,0.921423510818482,-0.533285889892579,4.09483989501953,5.1483592895508,3.98717087890627,213.448086525506,288.494740760927,0.474001464843751
1993-05-08,0.503687480545044,-0.496832708740235,2.53593260620117,7.10278638916018,3.29493601318361,224.191852817773,286.173903414899,2.1869157409668
1993-05-09,0.646983268127442,0.718387481689451,3.184366875,7.73571106933596,5.37243624511721,274.539173051066,274.871405941527,0
1993-05-10,0.544960936431885,1.61712086669922,2.03816947998047,8.10984691894534,3.72830289306642,291.106000523244,265.344612969034,0.0461679077148439
1993-05-11,0.445871894531249,-0.31016232788086,0.851444844970703,10.0417937451172,4.91506158447267,78.6109997659553,334.768459583683,5.28460266113282
1993-05-12,0.943524325256348,-0.786979514160159,1.88785481079101,8.76988852539064,6.73562701171877,246.801362844408,283.146031295525,0.292211151123047
1993-05-13,0.376565035858154,3.18750064941406,0.431654635009763,8.51401247558596,1.62656369384767,275.847491879426,259.77963857235,0.174966888427734
1993-05-14,0.193903928756714,1.56633558105469,-1.76953057739258,8.58974511230471,0.545696618652362,279.992342805624,271.458546935447,0.000278778076171911
1993-05-15,0.266325866546631,2.73329243286133,-1.25771590209961,10.132783125,2.47793007568361,303.629645063068,251.068207209145,0
1993-05-16,0.127964261932373,2.22287235839844,-0.671167697753906,9.08228780029299,0.199851052246112,296.695180185482,248.315552059562,0.146736755371094
1993-05-17,0.206871516723633,2.24826488647461,-4.76841297851562,8.00612019531252,-3.19950006591795,278.244094769155,248.95714472261,0.0352920532226562
1993-05-18,0.264033785476684,0.685056381835937,-2.43308127807617,6.74477065917971,-2.10795655273436,258.656866582381,264.478748266411,0.330851135253908
1993-05-19,0.540209086456299,0.0701795007324212,-0.68408814453125,6.70377402099611,-0.792141162109356,201.436817271993,284.833382642318,2.00709411621094
1993-05-20,0.53837524093628,-0.32744861694336,1.0842559375,6.53800552001955,3.2619394458008,207.763591459783,295.32781545198,0.286316528320314
1993-05-21,0.802745363388061,-0.0371585180664069,2.05950434692383,6.98519460449221,2.09332693359377,190.445956074111,300.055039625033,0.570984497070313
1993-05-22,0.494796785202026,0.838527156982421,0.468009354248047,8.91494348632814,4.07145658447267,302.712638215484,261.017488210701,0.01654052734375
1993-05-23,0.33055231956482,0.134374417724608,-1.07964461303711,9.30912766113283,1.19958258056643,272.547645455788,279.481392585478,0.333290710449219
1993-05-24,0.336205394058228,-0.131376367187502,-0.916061317138673,9.53722339843752,3.49601434814455,300.500639705219,272.984808916721,0.005870361328125
1993-05-25,0.116822649230957,-0.125060072021486,-1.8389470703125,10.2616755908203,2.22065460937502,299.534829793332,280.149397802192,0.005870361328125
1993-05-26,0.885084727096558,0.435782585449219,1.35505995361328,11.8500152319336,4.67201743164064,91.8718557796139,335.796068821964,2.63320404052734
1993-05-27,0.99853537979126,-2.72676034790039,0.37229398803711,10.9213962817383,6.09586712402346,120.567940019329,355.760715779591,1.7601318359375
1993-05-28,0.982399976348877,-0.556542982177734,-0.531740654296873,12.0537353540039,9.75042081787111,90.2918205431939,354.023682435472,1.01267913818359
1993-05-29,0.994998415756225,0.203604539794921,-1.95006249511719,12.3460967993164,9.52692474121096,228.902220818982,323.645598195228,0.21234130859375
1993-05-30,0.785520554122925,0.429122813720703,1.41314079956054,12.9090731616211,9.41563919921877,191.563408954841,345.337250885689,2.33295867919922
1993-05-31,0.963088226623535,-2.80992699584961,-0.687800462646482,14.241455444336,9.75160943603518,66.0978114002288,349.843105299628,19.1824475097656
1993-06-01,0.872393544464111,-3.61737413696289,0.296564832763667,10.9713640356445,9.71546387939455,56.9724765382738,345.211586218812,11.4948999023438
1993-06-02,0.995333464584351,-1.6428382434082,-1.54601780273438,9.37916622314455,8.52353137695315,147.223936325304,329.070848789243,0.374440002441407
1993-06-03,0.809252842025757,-0.0502684155273448,-2.04783678710937,10.0049519506836,5.89410337646486,175.969047392207,313.915793501602,0.414067687988283
1993-06-04,0.66290003036499,0.0218958093261703,0.895887907714843,11.1059782055664,7.2127542504883,205.62629941211,306.647189956447,1.75799530029297
1993-06-05,0.680326480178833,0.420142139892578,2.39159366577148,10.092447084961,7.51143304199221,279.5988387071,299.14623615234,0.600751647949218
1993-06-06,0.742935523681641,1.76437073608398,2.86826022705078,10.9381254003906,6.01253095947267,267.765563346489,294.316947659657,2.08024627685546
1993-06-07,0.47373736503601,3.63828728271484,1.09061173461914,10.8299486328125,3.99704660400392,300.403318020958,265.059611113799,0.149441528320313
